Start Time,Sortname,Location,CaO_AVG,SiO2_AVG,Al2O3_AVG,Fe2O3_AVG,MgO_AVG,NO.SO3.P_AVG,Na2O.P_AVG,K2O.P_AVG,TiO2_AVG,P2O5_AVG,Mn2O3_AVG,Cl_AVG,Cr2O3_AVG,LOI.P_AVG,NO.R45_AVG,WC_AVG,WR_AVG,SETINI_AVG,SETFIN_AVG,FLOW_AVG,R1,R3
2021-10-24 00:00:00,ESP+,NO.561.d,66.832497,24.270399,4.556,3.0491,0.6257,3.0479,0.0871,0.7211,0.3051,0.3092,0.0502,0.0154,0.007,4.0,2.5,48.650002,28.0,99,186,114.0,22.120001,31.98
2021-10-25 00:00:00,BOYT1,NO.563.d,48.724602,32.292702,4.7816,2.7078,0.6951,1.788,0.0953,0.7916,0.3401,0.2628,0.0502,0.0135,0.0086,9.0,12.5,50.810001,25.85,159,279,112.0,7.44,14.99
2021-10-25 00:00:00,ESP2,NO.630.d,66.797897,26.213301,4.5251,2.9398,0.6645,2.6869,0.0871,0.735,0.3053,0.3076,0.048,0.0198,0.0087,4.22,1.62,48.919998,28.15,130,227,112.0,17.299999,31.75
2021-10-26 00:00:00,BOYT1,NO.563.d,47.681198,32.0774,4.9312,2.7505,0.6708,1.8125,0.0881,0.8068,0.3478,0.2632,0.049,0.013,0.0072,8.64,14.44,50.810001,25.690001,197,302,114.0,6.89,14.88
2021-10-26 00:00:00,ESP+,NO.630.d,59.414501,24.1964,4.5114,3.0152,0.6012,2.991,0.1031,0.6926,0.2961,0.3078,0.0461,0.005,0.0076,3.95,2.34,48.110001,28.459999,140,235,110.0,18.74,30.84
2021-10-27 00:00:00,ESP2,NO.561.d,66.797897,27.3901,4.4875,2.9229,0.6628,3.0494,0.1305,0.7405,0.3124,0.2917,0.051,0.0208,0.0093,4.53,2.52,49.189999,28.15,122,239,111.0,18.360001,31.16
2021-10-28 00:00:00,BOYT1,NO.563.d,56.654999,31.5494,4.5389,2.5826,0.7161,1.7334,0.0992,0.8041,0.3348,0.2588,0.0465,0.0188,0.0072,9.0,14.52,50.68,25.23,167,271,113.0,6.63,15.11
2021-10-28 00:00:00,ESP2,NO.630.d,43.864201,25.525101,4.6543,3.0698,0.7513,2.8622,0.1429,0.7381,0.305,0.3066,0.0547,0.0227,0.0075,3.3,1.91,48.380001,27.690001,134,217,113.0,19.030001,31.120001
2021-10-30 00:00:00,ESP2,NO.561.d,55.708199,27.454901,4.5714,2.8744,0.6559,2.8042,0.1345,0.7508,0.3109,0.2901,0.0487,0.0284,0.0078,4.54,2.5,48.5,28.0,126,216,106.0,17.98,30.49
2021-10-31 00:00:00,ESP2,NO.563.d,61.0,24.4907,4.909,3.2101,0.9299,2.6689,0.116,0.7656,0.3088,0.3234,0.0573,0.0171,0.0057,1.99,1.25,48.779999,27.23,118,215,109.0,17.93,30.620001
2021-11-01 00:00:00,ESP+,NO.561.d,36.714001,24.695499,4.6205,3.0236,0.656,3.112,0.1015,0.7273,0.2988,0.306,0.0482,0.0083,0.0071,3.95,2.52,48.919998,28.0,101,215,109.0,21.65,33.23
2021-11-01 00:00:00,ESP2,NO.630.d,56.2435,27.132799,4.5444,2.9126,0.7319,2.8323,0.1238,0.7327,0.3128,0.2962,0.0504,0.0119,0.0084,4.29,2.45,48.650002,27.379999,126,222,110.0,17.799999,29.67
2021-11-03 00:00:04,BOYT1,NO.630.d,48.492802,30.9949,4.6923,2.622,0.7169,1.7442,0.0917,0.7935,0.3313,0.2561,0.0465,0.0147,0.0073,9.55,12.86,50.950001,26.0,189,284,111.0,6.44,14.07
2021-11-03 00:00:04,ESP+,NO.561.d,58.9007,24.9018,4.5033,3.0835,0.8545,3.1939,0.1095,0.7449,0.2993,0.3151,0.0563,0.0127,0.0077,2.78,2.58,47.970001,28.15,119,204,110.0,21.66,34.889999
2021-11-04 00:00:10,ESP+,NO.561.d,66.490402,27.295099,4.5983,2.8927,0.6749,3.0146,0.0842,0.7532,0.3104,0.2864,0.047,0.0109,0.0079,4.51,2.74,48.09,28.209999,119,244,106.0,21.860001,32.32
2021-11-05 00:00:00,BOYT1,NO.561.d,66.490402,26.8641,4.4679,2.7184,0.6914,2.0249,0.0744,0.7771,0.3106,0.2631,0.0475,0.0204,0.009,11.29,11.48,50.790001,26.889999,160,297,110.0,7.7,14.77
2021-11-05 00:00:00,ESP+,NO.630.d,57.272499,24.993401,4.5908,3.1056,0.839,3.2955,0.1072,0.7572,0.3077,0.3145,0.055,0.0235,0.0071,2.86,2.28,48.240002,28.0,111,226,112.0,21.26,34.939999
2021-11-06 00:00:53,BOYT1,NO.630.d,49.057098,30.5079,4.814,2.7347,0.7027,1.8386,0.085,0.7836,0.3329,0.2647,0.0502,0.0075,0.0062,9.44,12.37,50.950001,26.34,153,297,114.0,7.74,15.64
2021-11-06 00:00:53,ESP+,NO.561.d,57.8936,24.9624,4.6764,3.0757,0.9218,3.0941,0.1041,0.7494,0.2977,0.3112,0.0573,0.0144,0.0068,3.53,2.74,48.18,28.27,119,257,108.0,20.049999,32.209999
2021-11-07 00:00:31,ESP2,NO.561.d,66.552101,28.5051,4.428,2.9124,0.944,3.0418,0.1084,0.7304,0.3054,0.2839,0.0569,0.0184,0.01,5.16,2.6,48.919998,28.459999,133,249,114.0,17.450001,28.9
2021-11-08 00:00:00,BOYT1,NO.563.d,47.664799,31.4851,4.6459,2.6401,0.617,1.775,0.0806,0.6929,0.3255,0.2523,0.0424,0.0137,0.0089,9.9,12.81,50.950001,25.92,197,315,111.0,7.53,14.86
2021-11-09 00:00:00,BOYT1,NO.563.d,44.121498,32.5299,4.5539,2.5584,0.5154,1.7159,0.1025,0.73,0.3331,0.235,0.0395,0.0241,0.0072,8.87,14.07,51.080002,26.77,193,326,109.0,7.45,13.78
2021-11-09 00:00:00,ESP+,NO.630.d,44.121498,25.1485,4.6134,3.0709,0.8311,3.2424,0.0926,0.7662,0.3054,0.3154,0.0565,0.0187,0.0094,3.21,2.43,49.049999,28.0,108,195,110.0,22.01,33.0
2021-11-10 00:00:00,ESP+,NO.561.d,66.880699,25.728201,4.7765,3.0413,0.7824,3.1661,0.1021,0.7537,0.3126,0.3063,0.051,0.0221,0.0073,3.29,2.55,49.049999,28.0,108,195,110.0,19.360001,31.459999
2021-11-11 00:00:00,BOYT1,NO.563.d,46.439899,33.134499,4.7262,2.6412,0.5068,1.7286,0.0841,0.7255,0.3258,0.2513,0.0396,0.0194,0.0069,9.28,13.68,51.619999,27.23,187,325,109.0,5.48,12.76
2021-11-11 00:00:00,ESP2,NO.630.d,55.111099,27.486401,4.5941,2.9544,0.9102,3.0207,0.1057,0.7665,0.3162,0.2924,0.0558,0.0285,0.0088,4.49,2.46,48.380001,28.0,130,240,105.0,16.879999,27.809999
2021-11-12 00:00:00,BOYT1,NO.563.d,41.0443,35.909698,5.019,2.6357,0.4925,1.9418,0.0944,0.7125,0.3452,0.2404,0.0388,0.0136,0.0088,7.87,13.8,51.360001,26.76,204,345,105.0,6.74,13.37
2021-11-14 00:00:00,BOYT1,NO.563.d,44.165798,33.6945,4.9567,2.6948,0.5086,1.7002,0.1089,0.7591,0.3226,0.2642,0.0442,0.015,0.0087,8.87,14.1,51.759998,26.92,194,313,107.0,6.13,13.71
2021-11-14 00:00:00,ESP+,NO.561.d,44.165798,25.6915,4.5752,2.9515,0.5848,3.2762,0.1034,0.6603,0.3042,0.2713,0.0434,0.0254,0.0076,3.62,2.72,48.650002,28.15,111,227,108.0,20.67,31.51
2021-11-15 00:00:00,ESP+,NO.561.d,44.165798,25.857901,4.6651,2.9579,0.5778,3.1711,0.1155,0.7053,0.3097,0.2932,0.0457,0.0236,0.0074,3.65,2.77,48.779999,28.15,113,229,110.0,18.870001,32.450001
2021-11-15 00:00:00,ESP2,NO.630.d,54.703602,28.0065,4.7216,2.8927,0.5717,3.2126,0.0743,0.7071,0.3186,0.2675,0.045,0.0157,0.0087,4.55,2.46,48.509998,28.0,147,210,107.0,18.84,29.549999
2021-11-16 00:00:00,ESP+,NO.630.d,59.7472,25.7346,4.7566,3.0904,0.6687,3.1476,0.1098,0.7109,0.3153,0.305,0.0492,0.0144,0.0067,3.16,2.24,48.5,28.0,131,236,112.0,20.42,32.380001
2021-11-16 00:00:00,ESP2,NO.561.d,55.465599,27.734501,4.715,2.8689,0.5548,2.8338,0.0959,0.6824,0.3143,0.2742,0.0437,0.0178,0.01,4.56,2.93,49.189999,28.309999,139,195,110.0,16.129999,28.58
2021-11-17 00:00:00,BOYT1,NO.630.d,47.080101,32.757198,5.0281,2.6433,0.537,1.7738,0.0793,0.7557,0.3256,0.2598,0.0647,0.0125,0.0086,8.6,12.73,52.029999,26.77,177,255,112.0,6.75,13.92
2021-11-17 00:00:00,ESP+,NO.561.d,58.5089,25.9872,4.7346,2.9807,0.6024,3.1981,0.0849,0.7132,0.3157,0.298,0.0441,0.0178,0.0088,3.48,2.89,48.779999,28.309999,127,180,111.0,18.799999,29.85
2021-11-19 00:00:00,BOYT1,NO.563.d,46.933201,33.000999,4.7598,2.4562,0.5097,1.7536,0.0695,0.765,0.3377,0.2658,0.0419,0.0178,0.0076,9.16,13.92,51.889999,26.77,179,255,113.0,6.69,12.9
2021-11-19 00:00:00,ESP+,NO.630.d,57.703899,25.905399,4.6794,2.9473,0.6131,3.1882,0.0923,0.704,0.3077,0.2863,0.0461,0.0206,0.0079,3.47,2.14,48.650002,28.459999,129,200,114.0,18.200001,28.860001
2021-11-19 00:00:00,ESP2,NO.561.d,55.203602,28.3452,4.4573,2.7231,0.5794,2.8652,0.104,0.7069,0.3167,0.2875,0.0419,0.0216,0.0101,4.64,2.56,49.189999,28.77,122,205,114.0,16.66,27.049999
2021-11-21 00:00:00,BOYT1,NO.563.d,45.621498,34.341,4.537,2.4913,0.5065,1.6965,0.09,0.6995,0.3302,0.2544,0.0376,0.0162,0.0083,8.93,15.0,51.889999,26.77,184,270,111.0,6.99,13.39
2021-11-21 00:00:00,ESP+,NO.561.d,56.966801,25.5243,4.6163,2.8478,0.8738,3.3358,0.1314,0.7419,0.3036,0.2983,0.0499,0.0152,0.009,3.37,2.18,48.919998,28.620001,120,185,110.0,22.389999,32.68
2021-11-21 00:00:00,ESP2,NO.561.d,54.59,27.9529,4.6172,2.7134,0.6599,2.9578,0.108,0.7263,0.3152,0.2861,0.0439,0.0175,0.0094,4.91,2.56,49.189999,29.08,155,220,110.0,18.290001,30.93
2021-11-22 00:00:00,ESP2,NO.630.d,54.864201,27.811001,4.5428,2.7529,0.5733,2.9528,0.0887,0.7035,0.3102,0.2825,0.0425,0.0213,0.0091,4.68,2.57,48.919998,28.459999,151,220,114.0,17.469999,28.629999
2021-11-23 00:00:00,ESP+,NO.630.d,57.52,25.528299,4.6789,2.9047,0.6379,3.2445,0.092,0.715,0.3073,0.3053,0.0456,0.0188,0.007,3.44,2.51,47.970001,28.459999,124,240,112.0,19.280001,30.709999
2021-11-25 00:00:00,ESP+,NO.561.d,60.079899,26.048201,4.7367,3.0787,0.951,3.2933,0.1109,0.7745,0.3112,0.317,0.0574,0.0085,0.0084,0.0,2.43,47.950001,27.85,119,236,108.0,18.85,32.380001
2021-11-26 00:00:00,ESP2,NO.561.d,54.3041,28.4214,4.5186,2.8109,0.869,3.2481,0.0893,0.7329,0.3103,0.2893,0.0523,0.0116,0.0092,4.4,2.37,48.990002,28.620001,129,226,106.0,16.280001,28.940001
2021-11-28 00:00:00,BOYT1,NO.561.d,52.463001,26.692801,4.5341,2.6853,0.7953,2.6904,0.1235,0.7342,0.3166,0.2682,0.049,0.0105,0.0073,8.62,12.68,50.470001,25.950001,124,274,114.0,9.96,18.52
2021-11-30 00:00:00,BOYT1,NO.563.d,45.812698,34.5285,5.0388,2.6123,0.5274,1.7525,0.1045,0.7977,0.3503,0.257,0.0395,0.0069,0.0094,8.37,13.11,52.689999,27.49,210,349,107.0,5.54,12.76
2021-11-30 00:00:00,ESP+,NO.630.d,57.685299,25.353901,4.5867,2.9134,0.8705,3.2231,0.1708,0.7445,0.3088,0.3008,0.0527,0.0173,0.0076,3.23,2.05,48.009998,28.049999,127,264,107.0,18.950001,31.91
2021-11-30 00:00:00,ESP2,NO.561.d,54.007,28.878401,4.459,2.7358,0.5553,3.1544,0.131,0.7257,0.3162,0.2758,0.0523,0.0177,0.0091,4.18,2.16,49.189999,28.459999,138,233,110.0,19.950001,31.629999
2021-12-01 00:00:00,ESP+,NO.561.d,58.1936,25.4119,4.6028,2.9712,0.5553,3.239,0.1532,0.7112,0.306,0.3027,0.0526,0.0175,0.0074,3.45,2.39,48.650002,27.85,95,187,108.0,21.01,33.91
2021-12-03 00:00:00,ESP2,NO.561.d,54.525902,28.106701,4.5817,2.8402,0.8657,3.2553,0.114,0.7072,0.3088,0.2774,0.051,0.0197,0.0094,3.83,2.42,48.650002,28.459999,122,233,110.0,18.9,31.309999
2021-12-04 00:00:00,BOYT1,NO.630.d,45.0648,34.031502,4.6087,2.5559,0.4781,1.8015,0.0811,0.7484,0.3368,0.2387,0.0385,0.0126,0.0089,8.55,14.2,52.84,27.280001,206,345,115.0,5.69,11.85
2021-12-04 00:00:00,ESP+,NO.561.d,58.244598,24.801901,4.8259,3.0565,0.9233,3.313,0.1259,0.769,0.3042,0.3148,0.0543,0.0119,0.0082,3.28,2.38,48.799999,27.75,97,232,107.0,20.73,30.040001
2021-12-06 00:00:00,BOYT1,NO.563.d,47.837101,34.974499,4.9741,2.6968,0.5372,1.8025,0.1024,0.8316,0.346,0.2664,0.0408,0.0084,0.0086,7.9,14.1,52.43,27.23,202,330,112.0,5.73,12.75
2021-12-06 00:00:00,ESP+,NO.561.d,56.9921,26.210501,4.7354,2.9558,0.6097,3.3138,0.1128,0.7665,0.3071,0.3117,0.0454,0.0117,0.007,4.28,2.71,48.990002,27.85,96,200,111.0,19.370001,29.969999
2021-12-06 00:00:00,ESP2,NO.630.d,57.939701,26.367901,4.7478,2.9278,0.7199,2.917,0.1141,0.7706,0.3114,0.3174,0.0465,0.0093,0.0079,2.86,1.2,48.5,26.92,132,252,113.0,19.18,31.110001
2021-12-08 00:00:00,ESP+,NO.561.d,59.437401,26.042601,4.8489,2.9998,0.597,3.3432,0.1136,0.8138,0.3073,0.3105,0.0527,0.0141,0.0075,3.96,2.78,48.779999,27.85,113,195,113.0,18.68,30.43
2021-12-08 00:00:00,ESP2,NO.561.d,55.123501,28.256399,4.8304,2.8435,0.5567,3.2582,0.0971,0.7846,0.3048,0.2962,0.0449,0.015,0.0103,5.25,2.3,48.779999,27.540001,108,199,108.0,17.629999,29.33
2021-12-10 00:00:00,BOYT1,NO.563.d,46.771198,33.101101,4.6684,2.5612,0.4848,1.6242,0.1003,0.7799,0.3255,0.263,0.0386,0.0056,0.008,8.92,13.26,51.62,26.46,190,325,111.0,6.32,12.7
2021-12-11 00:00:00,ESP2,NO.561.d,54.932701,28.119301,4.6839,2.8153,0.5647,3.1067,0.0982,0.7761,0.31,0.3017,0.042,0.0167,0.0089,5.01,2.15,48.650002,27.690001,118,223,110.0,17.030001,28.620001
2021-12-12 00:00:00,BOYT1,NO.563.d,47.020401,32.927502,5.0693,2.6552,0.5044,1.7447,0.0668,0.8187,0.3444,0.2613,0.0417,0.008,0.0071,8.87,12.85,51.889999,26.92,175,312,110.0,5.72,13.12
2021-12-12 00:00:00,ESP+,NO.561.d,57.031101,25.7159,4.6689,2.9102,0.5821,3.1838,0.0928,0.7485,0.3132,0.3108,0.0442,0.0202,0.0096,3.91,2.35,48.380001,28.0,110,212,108.0,19.25,31.52
2021-12-13 00:00:00,BOYT1,NO.563.d,47.544601,33.285599,4.9546,2.6126,0.5013,1.7509,0.077,0.7312,0.3313,0.2656,0.0452,0.0077,0.0099,8.83,12.21,51.990002,27.08,200,312,110.0,6.02,12.87
2021-12-14 00:00:00,BOYT1,NO.563.d,47.740398,32.528999,5.0854,2.6305,0.5166,1.771,0.0854,0.7995,0.3335,0.2659,0.0484,0.0067,0.0085,8.6,14.16,51.889999,26.92,198,290,107.0,6.93,13.17
2021-12-14 00:00:00,ESP2,NO.561.d,54.476898,27.989201,4.7258,2.8161,0.5505,3.0657,0.1214,0.7789,0.3085,0.2899,0.0436,0.0197,0.0092,4.85,1.9,48.919998,28.0,116,195,106.0,17.41,27.530001
2021-12-16 00:00:00,BOYT1,NO.563.d,47.530499,32.2878,4.9714,2.6173,0.5691,1.8478,0.0813,0.8144,0.3363,0.2568,0.0447,0.0094,0.0065,8.81,13.59,52.029999,26.77,199,300,110.0,6.24,13.55
2021-12-16 00:00:00,ESP+,NO.561.d,56.930599,25.645901,4.8233,2.9441,0.5883,3.1832,0.0836,0.6893,0.3027,0.312,0.0512,0.013,0.0072,3.49,2.0,48.919998,28.309999,120,190,109.0,18.17,31.34
2021-12-17 00:00:00,BOYT1,NO.563.d,47.334301,32.078201,4.9259,2.6387,0.6627,1.7797,0.0806,0.8297,0.3239,0.2557,0.0441,0.0083,0.0079,8.94,13.66,51.220001,26.77,206,332,107.0,6.23,13.51
2021-12-17 00:00:00,ESP2,NO.561.d,55.5924,27.5376,4.6236,2.8674,0.8893,3.2805,0.1119,0.8312,0.3019,0.2933,0.0544,0.0121,0.0073,4.36,1.91,48.779999,28.77,119,224,109.0,16.299999,27.309999
2021-12-18 00:00:00,ESP+,NO.561.d,57.686001,25.144699,4.7995,2.9528,1.0231,3.0604,0.0831,0.7739,0.2965,0.3165,0.0615,0.008,0.0073,3.38,2.27,48.919998,28.309999,120,175,107.0,18.459999,32.459999
2021-12-19 00:00:00,BOYT1,NO.563.d,44.746101,34.7304,5.5009,2.522,0.6898,1.8914,0.0887,0.8713,0.3508,0.2506,0.0856,0.0029,0.0074,8.07,13.0,52.029999,28.0,207,327,107.0,4.84,11.67
2021-12-19 00:00:00,ESP2,NO.561.d,52.820499,28.4937,4.7652,2.7739,0.975,3.0842,0.0841,0.7606,0.3032,0.2873,0.055,0.016,0.0093,4.85,2.43,49.32,28.92,123,228,108.0,15.15,25.459999
2021-12-20 00:00:30,ESP+,NO.561.d,59.233101,25.827999,4.7449,2.9856,1.0298,3.3618,0.1028,0.7044,0.3058,0.3195,0.058,0.0126,0.0061,1.32,2.43,49.049999,28.459999,114,165,108.0,21.549999,30.9
2021-12-20 00:00:30,ESP2,NO.630.d,54.0116,28.0112,4.7833,2.8121,0.8517,3.1399,0.1287,0.8002,0.3004,0.2903,0.0538,0.0146,0.0084,4.74,2.66,49.049999,28.459999,135,190,110.0,17.959999,26.969999
2021-12-21 00:00:00,ESP+,NO.630.d,56.919701,25.520599,4.9004,2.9338,0.6671,3.1821,0.1039,0.7575,0.3056,0.3091,0.0486,0.0201,0.0072,3.93,2.0,48.650002,28.620001,112,206,106.0,19.49,31.860001
2021-12-22 00:00:00,ESP2,NO.561.d,54.183498,27.9683,5.0167,2.8818,0.94,3.1006,0.1059,0.7904,0.3052,0.2894,0.071,0.0119,0.0089,4.59,2.52,49.32,28.85,106,231,109.0,17.280001,27.74
2021-12-23 00:00:00,ESP+,NO.561.d,57.446701,25.0366,4.8864,2.9503,0.9499,3.2658,0.1169,0.7936,0.2949,0.3022,0.0641,0.0248,0.0068,3.74,2.01,49.41,28.280001,95,215,109.0,20.73,31.360001
2021-12-26 00:00:16,ESP+,NO.561.d,58.051998,25.3393,4.7935,2.9747,0.9947,3.3554,0.1507,0.7844,0.3049,0.318,0.0573,0.0239,0.0077,3.0,2.11,48.650002,28.0,100,200,112.0,22.690001,33.950001
2021-12-27 00:00:00,ESP2,NO.561.d,55.1082,27.121,4.738,2.8265,0.8582,3.2812,0.1156,0.7809,0.2968,0.2827,0.0653,0.0121,0.009,4.12,2.05,49.700001,28.98,125,261,111.0,18.23,26.950001
2021-12-27 00:00:52,ESP2,NO.630.d,54.722,27.5648,4.8547,2.8429,0.9169,3.2,0.1045,0.7856,0.2993,0.2925,0.067,0.0148,0.0082,4.13,2.12,49.619999,29.290001,133,253,111.0,16.450001,26.950001
2021-12-28 00:00:00,ESP2,NO.561.d,54.342499,28.6819,4.6332,2.9263,0.5908,3.1153,0.0991,0.7195,0.3204,0.2948,0.0466,0.0164,0.0103,4.8,2.85,49.189999,28.92,143,257,114.0,16.85,25.24
2021-12-28 00:00:54,ESP+,NO.630.d,57.923801,25.567301,4.8811,2.974,0.9393,3.2658,0.1234,0.7789,0.3052,0.3039,0.0588,0.0135,0.0084,3.2,2.15,48.650002,28.309999,105,205,110.0,20.75,30.92
2021-12-29 00:00:00,ESP+,NO.561.d,55.903999,27.238899,4.7242,2.9069,0.6802,3.1841,0.1273,0.7197,0.3138,0.297,0.048,0.0098,0.0099,4.49,2.37,48.75,28.299999,133,268,113.0,16.280001,26.690001
2021-12-30 00:00:00,ESP+,NO.561.d,58.803001,26.739,4.9085,3.0196,0.635,3.2811,0.1418,0.7179,0.3179,0.3138,0.0492,0.0175,0.0088,4.49,2.51,48.509998,27.379999,131,240,112.0,18.83,30.98
2021-12-30 00:00:00,ESP2,NO.630.d,54.198502,28.242201,4.6234,2.8782,0.6437,3.129,0.1357,0.7341,0.3141,0.2898,0.0493,0.0217,0.0101,5.16,2.87,49.32,29.23,131,245,112.0,16.15,27.959999
2022-01-02 00:00:00,ESP2,NO.561.d,54.5578,26.971901,4.9363,2.7651,0.9007,3.2197,0.1791,0.77,0.3134,0.2871,0.054,0.0261,0.0084,5.49,2.33,49.73,28.620001,127,210,108.0,16.299999,28.540001
2022-01-03 00:00:00,ESP+,NO.561.d,57.370602,25.2967,4.8953,2.9101,0.9233,3.2213,0.1218,0.7502,0.3117,0.3104,0.062,0.0202,0.0084,3.39,2.12,48.380001,27.379999,117,244,107.0,18.38,32.5925
2022-01-03 00:00:00,ESP2,NO.630.d,54.4972,27.159901,4.8055,2.8063,0.8552,3.3307,0.0971,0.7458,0.3127,0.2917,0.0535,0.01,0.0086,5.19,2.41,49.32,29.08,136,249,110.0,17.36,31.262
2022-01-04 00:00:00,ESP+,NO.630.d,57.330601,25.6742,4.7811,2.9615,0.7088,3.1851,0.0865,0.7041,0.3152,0.3139,0.0512,0.008,0.0078,3.83,1.87,48.779999,28.309999,131,211,110.0,19.16,32.610001
2022-01-05 00:00:00,ESP+,NO.561.d,57.685902,25.6257,4.8698,3.0358,0.9489,3.2302,0.1385,0.7283,0.319,0.3132,0.0553,0.0245,0.0085,2.94,2.18,48.380001,27.379999,121,208,112.0,20.219999,32.619999
2022-01-09 00:00:00,ESP+,NO.561.d,66.376701,25.5672,4.7393,3.1019,0.83,3.2191,0.0913,0.7223,0.3112,0.3104,0.0539,0.0152,0.0068,2.8,3.23,48.509998,27.690001,114,160,111.0,17.299999,30.43
2022-01-09 00:00:01,BOYT1,NO.563.d,57.9799,25.754601,4.8179,3.1132,0.8539,3.2789,0.1066,0.7298,0.305,0.3138,0.0527,0.0084,0.0084,3.02,14.55,54.049999,27.690001,158,240,107.0,3.96,9.7
2022-01-11 00:00:00,ESP+,NO.630.d,57.322601,26.081699,4.7614,3.0261,0.9174,3.2671,0.0911,0.7456,0.314,0.3112,0.0557,0.0115,0.0084,3.3,1.92,48.650002,28.0,109,224,114.0,20.559999,31.030001
2022-01-13 00:00:00,ESP2,NO.630.d,44.294102,28.040001,4.7027,2.8545,0.8316,3.1399,0.1165,0.7459,0.3162,0.289,0.0543,0.012,0.0088,5.2,2.1,48.779999,28.85,141,230,106.0,16.82,27.450001
2022-01-14 00:00:00,BOYT1,NO.563.d,46.807201,31.849501,5.1721,2.4863,0.5437,1.7922,0.1025,0.7646,0.32,0.2723,0.039,0.0088,0.0093,9.91,10.0,52.700001,27.620001,205,320,108.0,6.25,12.48
2022-01-14 00:00:00,ESP+,NO.630.d,57.9799,25.754601,4.8179,3.1132,0.8539,3.2789,0.1066,0.7298,0.305,0.3138,0.0527,0.0084,0.0084,3.02,2.21,48.240002,27.85,118,207,109.0,19.73,33.34
2022-01-16 00:00:00,ESP+,NO.561.d,57.516701,24.7509,4.9671,2.9169,0.9427,3.4155,0.1586,0.7739,0.2905,0.3002,0.0536,0.0143,0.0078,3.24,2.83,50.540001,28.059999,102,221,113.0,19.76,27.75
2022-01-18 00:00:00,ESP+,NO.630.d,44.4258,24.938101,4.6813,2.9361,0.7643,3.1494,0.1057,0.7222,0.3012,0.2929,0.0517,0.0057,0.0088,3.44,2.11,48.240002,27.92,110,211,106.0,19.780001,32.380001
2022-01-18 00:00:00,ESP2,NO.561.d,44.4258,28.920099,5.0671,2.7871,0.87,3.0913,0.1253,0.7602,0.3078,0.2833,0.0505,0.0163,0.0104,4.88,2.46,49.860001,28.92,134,249,112.0,14.72,24.91
2022-01-19 00:00:01,ESP2,NO.561.d,67.1576,27.806101,4.6605,2.8161,0.578,3.9197,0.127,0.689,0.3023,0.2877,0.0408,0.0083,0.0103,5.06,2.17,49.150002,28.459999,148,280,112.0,15.32,25.41
2022-01-20 00:00:00,ESP2,NO.630.d,53.648201,28.8619,4.8452,2.796,0.794,3.1058,0.1214,0.7433,0.3118,0.2824,0.0477,0.0131,0.0095,4.78,2.71,49.860001,28.77,142,231,106.0,15.39,28.82
2022-01-24 00:00:00,ESP+,NO.561.d,57.3494,24.452499,5.0971,2.8701,0.612,3.8448,0.1189,0.7187,0.3088,0.2887,0.0435,0.0217,0.0084,4.24,2.49,48.799999,28.25,104,236,105.0,19.27,29.66
2022-01-25 00:00:00,BOYT1,NO.563.d,48.741001,32.446301,5.4541,2.6198,0.5793,2.0581,0.0805,0.8069,0.3384,0.262,0.0399,0.0128,0.0088,9.07,14.43,54.09,28.18,165,318,106.0,6.87,13.45
2022-01-25 00:00:00,ESP+,NO.630.d,57.585899,25.7934,4.7134,2.887,0.6256,3.2446,0.1018,0.6701,0.3076,0.2839,0.0421,0.0112,0.0066,3.82,2.85,49.59,27.690001,118,220,110.0,19.559999,30.74
2022-01-25 00:00:00,ESP2,NO.563.d,61.448601,24.3321,5.1934,2.9917,0.632,2.9062,0.1152,0.7113,0.3111,0.3052,0.0441,0.0163,0.0053,2.39,2.73,49.73,27.08,126,185,109.0,17.549999,29.219999
2022-01-26 00:00:00,ESP+,NO.561.d,58.756901,24.939501,5.1516,2.8389,0.8477,3.2491,0.1155,0.78,0.3092,0.3066,0.0497,0.0208,0.0081,3.09,2.84,50.720001,28.9,114,264,105.0,16.629999,27.43
2022-01-27 00:00:00,ART.F,NO.561.d,44.512699,27.2533,5.1467,2.6921,0.8257,2.5933,0.1032,0.7735,0.315,0.2807,0.0444,0.0345,0.0081,5.56,2.21,50.540001,28.92,112,184,114.0,17.4,29.09
2022-01-27 00:00:00,BOYT1,NO.563.d,48.596298,31.431499,5.6096,2.4937,0.5612,2.0072,0.0868,0.8616,0.319,0.2629,0.036,0.0119,0.009,8.35,12.26,54.049999,28.92,145,274,109.0,6.81,14.75
2022-01-28 00:00:00,ESP+,NO.630.d,44.512699,25.6028,5.1071,2.8506,0.754,3.2662,0.1347,0.7541,0.3098,0.3026,0.0477,0.029,0.0093,4.03,1.88,49.860001,28.0,100,177,109.0,19.09,31.9
2022-01-28 00:00:00,ESP2,NO.561.d,53.1693,28.080299,5.1015,2.6006,0.8223,2.956,0.1159,0.752,0.3147,0.2682,0.0425,0.0139,0.0079,5.6,2.27,50.540001,28.92,122,180,108.0,15.15,26.35
2022-02-01 00:00:00,BOYT1,NO.561.d,66.2836,26.9517,5.0685,2.4614,0.76,2.2559,0.0778,0.8165,0.3166,0.251,0.0434,0.0062,0.0079,12.82,13.1,52.57,26.77,120,215,108.0,7.26,13.57
2022-02-02 00:00:00,ART.F,NO.630.d,56.120701,26.6134,4.9393,2.7972,0.8515,2.9375,0.1165,0.708,0.3073,0.2823,0.0468,0.0139,0.0077,4.47,2.47,49.860001,29.23,111,200,109.0,17.6,28.83
